EstadoCivil;Curso;QualificacaoAnterior;QualificacaoAnteriorGrau;Nacionalidade;NotaAdmissao;NecessidadesEspeciais;Devedor;MensalidadesEmDia;Genero;Bolsista;International;UnidadesCurriculares1SemestreCreditado;UnidadesCurriculares1SemestreInscrito;UnidadesCurriculares1SemestreAvaliacoes;UnidadesCurriculares1SemestreAprovado;UnidadesCurriculares1SemestreGrau;UnidadesCurriculares1SemestreSemAvaliacoes;UnidadesCurriculares2SemestreCreditado;UnidadesCurriculares2SemestreInscrito;UnidadesCurriculares2SemestreAvaliacoes;UnidadesCurriculares2SemestreAprovado;UnidadesCurriculares2SemestreGrau;UnidadesCurriculares2SemestreSemAvaliacoes;TaxaDesemprego;TaxaInflacao;PIB;Target
Solteiro;Enfermagem;Ensino Secundário;117;Português;112,1;0;0;1;Feminino;1;0;0;7;9;5;13188;0;0;8;9;7;1,28929E+16;0;11,1;0,6;2,02;Matriculado
Solteiro;Enfermagem;Ensino Secundário;178;Português;174,7;0;0;1;Feminino;0;0;0;7;8;7;17125;0;0;8;8;8;175875;0;13,9;-0,3;0,79;Graduado
Solteiro;Enfermagem;Ensino Secundário;129;Português;128,8;0;0;1;Feminino;0;0;0;7;7;6;1,26667E+16;0;0;7;7;6;1,26667E+16;0;7,6;2,6;0,32;Graduado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;116;Português;110,1;0;0;1;Feminino;1;0;0;6;8;6;1,26667E+16;0;0;6;10;5;12;0;12,4;0,5;1,79;Graduado
Solteiro;Gestão;Ensino Secundário;99;Português;99,7;0;1;0;Feminino;0;0;0;5;8;0;0;0;0;5;7;0;0;0;8,9;1,4;3,51;Matriculado
Solteiro;Serviço Social;Ensino Secundário;135;Português;121;0;0;1;Feminino;1;0;0;6;7;6;1,13333E+16;0;0;6;6;6;11,5;0;12,4;0,5;1,79;Graduado
Solteiro;Enfermagem;Ensino Secundário;141;Português;131,7;0;0;1;Feminino;1;0;0;7;10;7;13605;0;0;8;11;8;1233125;0;15,5;2,8;-4,06;Graduado
Solteiro;Ensino Básico;Ensino Secundário;132;Português;119,1;0;0;1;Feminino;1;0;0;6;10;5;12;0;0;6;9;5;10,8;0;9,4;-0,8;-3,12;Graduado
Solteiro;Turismo;Ensino Secundário;132;Português;124,7;0;0;1;Feminino;0;0;0;5;10;0;0;0;0;5;10;0;0;0;7,6;2,6;0,32;Desistente
Solteiro;Turismo;Ensino Secundário;113;Português;117,2;0;0;1;Feminino;0;0;0;6;8;5;11,2;0;0;6;12;3;1,16667E+16;0;7,6;2,6;0,32;Desistente
Solteiro;Gestão;Ensino Secundário;134;Português;128,8;0;0;1;Feminino;0;0;0;5;10;5;13375;0;0;5;9;5;1,41667E+16;0;13,9;-0,3;0,79;Graduado
Solteiro;Enfermagem;Ensino Secundário;136;Português;131,5;0;0;1;Feminino;1;0;0;7;8;6;1,38633E+16;0;0;8;9;7;1,41786E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Design de Animação e Multimédia;Ensino Secundário;136;Português;121,7;0;0;1;Feminino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,4;-0,8;-3,12;Matriculado
Solteiro;Enfermagem Veterinária;Ensino Secundário;129;Português;123,4;0;0;1;Feminino;0;0;0;5;6;5;12,4;0;0;5;6;5;13,4;0;7,6;2,6;0,32;Graduado
Solteiro;Ensino Básico;Ensino Secundário;138;Português;124,7;0;0;1;Feminino;0;0;0;6;11;3;1,23333E+16;0;0;6;10;5;1,08333E+16;0;9,4;-0,8;-3,12;Matriculado
Solteiro;Ensino Básico;Ensino Secundário;137;Português;132,8;0;0;1;Feminino;0;0;0;6;7;6;1,33333E+16;0;0;6;8;5;11,8;0;7,6;2,6;0,32;Graduado
Solteiro;Ensino Básico;Ensino Secundário;115;Português;108,7;0;0;1;Feminino;0;0;0;6;10;3;1,26667E+16;0;0;6;12;3;10;0;9,4;-0,8;-3,12;Desistente
Solteiro;Ensino Básico;Ensino Secundário;129;Português;138,1;0;0;1;Feminino;0;0;0;6;8;6;12;0;0;6;10;4;11,5;0;7,6;2,6;0,32;Desistente
Solteiro;Gestão;Ensino Secundário;131;Português;126,5;0;0;1;Feminino;1;0;0;5;5;5;10,6;0;0;5;5;5;11,8;0;12,4;0,5;1,79;Graduado
Solteiro;Serviço Social;Ensino Secundário;133;Português;127,4;0;0;1;Feminino;1;0;0;6;8;6;12,25;0;0;6;7;6;1,18571E+16;0;12,7;3,7;-1,7;Graduado
Solteiro;Serviço Social;Ensino Secundário;125;Português;123,6;0;0;1;Feminino;0;0;0;6;10;4;11;0;0;6;9;6;1,18333E+16;0;9,4;-0,8;-3,12;Graduado
Solteiro;Serviço Social (prestação nocturna);Ensino Secundário;120;Português;122;0;0;1;Feminino;1;0;0;6;11;5;11;0;0;6;9;5;12,6;0;11,1;0,6;2,02;Graduado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;128;Português;118,2;0;0;1;Feminino;0;0;0;6;6;6;1,31667E+16;0;0;6;9;6;13;0;10,8;1,4;1,74;Desistente
Solteiro;Enfermagem;Ensino Secundário;127;Português;123,9;0;0;1;Feminino;1;0;0;7;9;7;1,28556E+16;0;0;8;12;7;1,27611E+16;0;15,5;2,8;-4,06;Graduado
Solteiro;Enfermagem;Ensino Secundário;134;Português;125,8;0;0;1;Feminino;0;0;0;7;8;7;1491875;0;0;8;8;8;15355;0;15,5;2,8;-4,06;Graduado
Solteiro;Ensino Básico;Ensino Secundário;132;Português;123,3;0;0;1;Feminino;0;0;0;6;13;4;11,5;0;0;6;10;3;11;0;10,8;1,4;1,74;Desistente
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;124;Português;124,4;0;0;1;Feminino;0;0;0;5;5;5;14,2;0;0;5;5;5;14,2;0;7,6;2,6;0,32;Graduado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;133,1;Português;126;0;0;1;Feminino;1;0;0;6;6;6;12,5;0;0;6;7;6;13;0;15,5;2,8;-4,06;Graduado
Viúvo;Agronomia;Ensino Secundário;170;Português;170;0;1;1;Feminino;0;0;0;1;1;0;0;0;0;6;0;0;0;0;8,9;1,4;3,51;Matriculado
Solteiro;Serviço Social;Ensino Secundário;125;Português;121,5;0;0;1;Feminino;0;0;0;6;10;5;1,16667E+16;0;0;6;12;4;11;0;13,9;-0,3;0,79;Graduado
Solteiro;Enfermagem;Ensino Superior - Licenciatura;130;Português;130;0;0;1;Feminino;0;0;1;8;8;7;1,42571E+16;0;1;8;8;7;1,42571E+16;0;12,7;3,7;-1,7;Graduado
Solteiro;Serviço Social;Ensino Secundário;125;Português;117;0;0;1;Feminino;0;0;0;6;13;3;12;0;0;6;12;2;1,13333E+16;0;16,2;0,3;-0,92;Desistente
Solteiro;Enfermagem Veterinária;Ensino Secundário;130;Português;130;0;0;1;Feminino;0;0;0;5;13;4;11,25;1;0;5;11;4;10,5;0;12,7;3,7;-1,7;Matriculado
Solteiro;Higiene Oral;Ensino Secundário;133,1;Português;108;0;0;1;Feminino;0;0;0;7;8;7;1,24571E+16;0;0;8;8;8;135625;0;15,5;2,8;-4,06;Graduado
Solteiro;Enfermagem;Ensino Secundário;131;Português;132,3;0;0;1;Feminino;0;0;0;7;7;6;1,16833E+16;0;0;7;7;6;1,16833E+16;0;7,6;2,6;0,32;Graduado
Solteiro;Serviço Social (prestação nocturna);Ensino Secundário;150;Português;148;0;0;1;Feminino;0;0;0;6;10;3;1,16667E+16;0;0;6;8;5;12;0;9,4;-0,8;-3,12;Graduado
Solteiro;Turismo;Ensino Secundário;125;Português;122,6;0;1;0;Feminino;0;0;0;6;8;4;11,75;0;0;6;6;6;1,31667E+16;0;11,1;0,6;2,02;Desistente
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;131;Português;123;0;0;1;Feminino;1;0;0;5;6;3;1,16667E+16;0;0;5;6;4;13,5;0;7,6;2,6;0,32;Matriculado
Solteiro;Ensino Básico;Ensino Secundário;130;Português;102,5;0;0;1;Feminino;0;0;0;6;9;5;13,2;0;0;6;10;5;12;0;7,6;2,6;0,32;Graduado
Solteiro;Enfermagem;Ensino Secundário;123;Português;113,3;0;0;1;Feminino;0;0;0;7;8;4;11,95;0;0;7;8;4;11,95;0;7,6;2,6;0,32;Desistente
Solteiro;Ensino Básico;Ensino Secundário;141;Português;133;0;0;1;Feminino;0;0;0;6;8;5;12,4;0;0;6;12;5;10,4;0;9,4;-0,8;-3,12;Desistente
Solteiro;Enfermagem;Ensino Superior - Licenciatura;140;Português;140;0;0;1;Feminino;0;0;2;7;8;6;14,35;0;3;8;10;6;1,45833E+16;0;16,2;0,3;-0,92;Desistente
Solteiro;Ensino Básico;Ensino Secundário;140;Português;128,3;0;0;1;Feminino;0;0;19;21;21;21;1,2619E+15;0;13;19;19;19;1,27895E+16;0;12,4;0,5;1,79;Graduado
Solteiro;Gestão (presencial noturno);Curso de Especialização Tecnológica;140;Português;140;0;0;1;Feminino;1;0;2;6;7;6;1,26667E+16;0;2;6;7;6;1,31667E+16;1;9,4;-0,8;-3,12;Matriculado
Solteiro;Jornalismo e Comunicação;Ensino Básico (3º Ciclo);133,1;Português;104;0;1;0;Feminino;0;0;0;6;6;5;12;0;0;6;6;0;0;0;11,1;0,6;2,02;Desistente
Solteiro;Design de Comunicação;Ensino Secundário;131;Português;122,3;0;0;0;Feminino;0;0;0;6;6;6;1,21667E+16;0;0;6;6;0;0;0;15,5;2,8;-4,06;Desistente
Solteiro;Turismo;Ensino Secundário;143;Português;135;0;0;1;Feminino;0;0;0;6;0;0;0;0;0;6;0;0;0;0;11,1;0,6;2,02;Desistente
Solteiro;Gestão;Ensino Secundário;132;Português;119,1;0;1;0;Feminino;0;0;0;5;9;3;10;0;0;5;9;3;1,05714E+16;0;10,8;1,4;1,74;Desistente
Solteiro;Serviço Social;Ensino Secundário;143;Português;126,6;0;1;0;Feminino;0;0;5;10;18;8;11,5;0;0;6;12;4;10;0;9,4;-0,8;-3,12;Matriculado
Solteiro;Enfermagem;Ensino Secundário;141;Português;129;0;0;1;Feminino;1;0;0;7;7;6;13,05;0;0;7;7;6;13,05;0;7,6;2,6;0,32;Graduado
Solteiro;Enfermagem Veterinária;Ensino Secundário;133,1;Português;162,3;0;0;1;Feminino;0;0;0;6;10;2;11;0;0;6;6;0;0;0;8,9;1,4;3,51;Desistente
Solteiro;Design de Comunicação;Ensino Secundário;148;Português;163,4;0;0;1;Feminino;0;0;0;6;7;6;11,5;0;0;6;6;6;12;0;16,2;0,3;-0,92;Graduado
Solteiro;Turismo;Ensino Secundário;125;Português;121,5;0;0;1;Feminino;1;0;0;6;7;6;12;0;0;6;6;6;12,5;0;13,9;-0,3;0,79;Graduado
Solteiro;Serviço Social (prestação nocturna);Ensino Secundário;120;Português;122,8;0;0;1;Feminino;0;0;0;6;13;2;10;0;0;5;12;1;10;0;9,4;-0,8;-3,12;Matriculado
Solteiro;Gestão;Ensino Secundário;140;Português;118;0;0;1;Feminino;0;0;0;5;5;0;0;0;0;5;5;0;0;0;7,6;2,6;0,32;Desistente
Solteiro;Ensino Básico;Ensino Secundário;139;Português;134;0;0;1;Feminino;0;0;0;6;0;0;0;0;0;6;0;0;0;0;12,4;0,5;1,79;Desistente
Solteiro;Enfermagem;Ensino Secundário;142;Português;129,8;0;0;1;Feminino;0;0;0;8;8;7;1,22429E+16;0;0;8;8;7;1,22429E+16;0;12,7;3,7;-1,7;Graduado
Solteiro;Gestão (presencial noturno);Ensino Superior - Licenciatura (1º Ciclo);130;Português;152;0;0;1;Feminino;0;0;0;5;0;0;0;0;0;5;0;0;0;0;8,9;1,4;3,51;Desistente
Solteiro;Enfermagem;Ensino Secundário;126;Português;122,8;0;0;1;Feminino;0;0;0;8;8;8;1293375;0;0;8;8;8;1293375;0;9,4;-0,8;-3,12;Graduado
Solteiro;Engenharia Informática;Ensino Superior - Licenciatura;150;Português;150;0;0;1;Feminino;0;0;0;5;0;0;0;0;0;5;0;0;0;0;13,9;-0,3;0,79;Desistente
Solteiro;Ensino Básico;Ensino Secundário;130;Português;131,8;0;0;1;Feminino;0;0;0;7;9;7;1,25714E+16;0;0;7;8;7;1,44286E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Enfermagem;Ensino Secundário;120;Português;105,9;0;0;1;Feminino;0;0;0;3;4;3;1,18167E+16;0;0;3;3;3;1,13333E+16;0;11,1;0,6;2,02;Matriculado
Solteiro;Enfermagem Veterinária;Ensino Secundário;138;Português;132,1;0;0;1;Feminino;0;0;0;5;9;4;13,75;0;0;5;13;4;1,43333E+16;2;10,8;1,4;1,74;Graduado
Solteiro;Serviço Social;Ensino Secundário;127;Português;127,4;0;0;1;Feminino;0;0;0;6;8;6;1,11667E+16;0;0;6;6;6;1,13333E+16;0;7,6;2,6;0,32;Graduado
Solteiro;Enfermagem;Ensino Secundário;140;Português;129,5;0;0;1;Feminino;0;0;0;8;8;7;1,23243E+16;0;0;8;8;7;1,23243E+16;0;10,8;1,4;1,74;Graduado
Solteiro;Serviço Social;Curso de Especialização Tecnológica;130;Português;126,7;0;1;1;Feminino;0;0;3;6;6;6;1,21667E+16;0;2;6;7;6;1,17143E+16;0;13,9;-0,3;0,79;Graduado
Solteiro;Serviço Social;Ensino Secundário;128;Português;116,5;0;0;1;Feminino;1;0;0;6;11;5;1,11429E+16;0;0;6;11;4;11,25;0;16,2;0,3;-0,92;Graduado
Solteiro;Serviço Social;Ensino Secundário;132;Português;119,1;0;0;1;Feminino;0;0;0;6;9;4;11;0;0;6;9;4;10,75;0;7,6;2,6;0,32;Graduado
Solteiro;Enfermagem;Ensino Secundário;149;Português;126,5;0;0;1;Feminino;0;0;0;8;8;7;1,29143E+16;0;0;8;8;7;1,29143E+16;0;12,7;3,7;-1,7;Graduado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;155;Português;149,8;0;0;1;Feminino;1;0;0;6;6;6;1,38333E+16;0;0;6;6;6;1,41667E+16;0;16,2;0,3;-0,92;Graduado
Solteiro;Enfermagem Veterinária;Ensino Secundário;120;Português;115,1;0;0;1;Feminino;0;0;0;6;8;6;1,38571E+16;0;0;6;9;5;13,4;0;13,9;-0,3;0,79;Graduado
Solteiro;Turismo;Ensino Básico (3º Ciclo);133,1;Português;124,5;0;0;1;Feminino;1;0;0;6;7;6;1,37143E+16;0;0;6;6;5;12,8;0;16,2;0,3;-0,92;Desistente
Solteiro;Enfermagem;Ensino Secundário;131;Português;128,3;0;0;1;Feminino;1;0;0;8;8;7;1,26429E+16;0;0;8;8;7;1,26429E+16;0;12,7;3,7;-1,7;Graduado
Solteiro;Enfermagem;Ensino Secundário;149;Português;136;0;0;1;Feminino;1;0;0;7;7;6;1,29167E+16;0;0;7;7;6;1,29167E+16;0;7,6;2,6;0,32;Graduado
Solteiro;Equincultura;Ensino Secundário;140;Português;140;0;0;1;Feminino;1;0;0;6;8;6;15625;0;0;6;8;6;1,58571E+16;0;13,9;-0,3;0,79;Graduado
Solteiro;Gestão (presencial noturno);Ensino Secundário;133,1;Português;126,3;0;0;1;Feminino;1;0;0;5;7;0;0;0;0;5;8;0;0;0;16,2;0,3;-0,92;Desistente
Solteiro;Jornalismo e Comunicação;Ensino Secundário;122;Português;126,9;0;0;1;Feminino;0;0;0;6;8;6;1,17143E+16;0;0;6;7;6;12;0;7,6;2,6;0,32;Graduado
Solteiro;Higiene Oral;Ensino Superior - Licenciatura (1º Ciclo);130;Português;145;0;0;1;Feminino;0;0;0;7;10;6;12125;0;0;8;9;8;133125;0;15,5;2,8;-4,06;Matriculado
Solteiro;Gestão;Ensino Secundário;121;Português;115,8;0;0;1;Feminino;1;0;0;5;7;5;11,6;0;0;5;5;5;11,6;0;12,4;0,5;1,79;Graduado
Solteiro;Serviço Social (prestação nocturna);Ensino Secundário;120;Português;100;0;0;1;Feminino;0;0;0;6;11;1;10;0;0;6;6;0;0;6;9,4;-0,8;-3,12;Desistente
Solteiro;Serviço Social (prestação nocturna);Ensino Secundário;133,1;Português;102,5;0;0;1;Feminino;1;0;0;6;16;1;10;0;0;6;13;0;0;0;8,9;1,4;3,51;Desistente
Solteiro;Enfermagem Veterinária;Ensino Secundário;121;Português;131,5;0;0;1;Feminino;0;0;0;5;10;0;0;1;0;5;9;2;13,5;0;7,6;2,6;0,32;Desistente
Solteiro;Gestão;Ensino Secundário;133;Português;147;0;0;1;Feminino;1;0;0;5;7;4;13;0;0;5;8;3;1,23333E+16;0;9,4;-0,8;-3,12;Graduado
Casado;Ensino Básico;Ensino Secundário;134;Português;122,5;1;0;1;Feminino;1;0;0;6;6;6;1,33333E+16;0;0;6;6;6;14,5;0;10,8;1,4;1,74;Graduado
Solteiro;Turismo;Ensino Secundário;115;Português;117,5;0;0;1;Feminino;0;0;0;6;9;4;11,25;0;0;6;13;2;12,5;0;9,4;-0,8;-3,12;Desistente
Solteiro;Enfermagem;Ensino Secundário;127;Português;150;0;0;1;Feminino;1;0;0;7;9;5;13,85;0;0;8;9;7;1,21929E+15;0;11,1;0,6;2,02;Graduado
Solteiro;Enfermagem;Ensino Secundário;135;Português;127,5;0;0;1;Feminino;1;0;0;7;8;6;1,37417E+16;0;0;8;9;7;149125;0;16,2;0,3;-0,92;Graduado
Casado;Gestão (presencial noturno);Ensino Superior - Mestrado (2º Ciclo);140;Português;140;0;0;1;Feminino;0;0;2;6;7;6;1,53333E+16;0;0;5;5;5;15,8;0;11,1;0,6;2,02;Graduado
Casado;Gestão;Ensino Superior - Licenciatura;130;Português;130;0;0;1;Feminino;0;0;0;5;6;5;11;0;0;5;5;5;13,8;0;12,4;0,5;1,79;Graduado
Solteiro;Serviço Social;Ensino Secundário;135;Português;133,3;0;0;1;Feminino;1;0;0;6;6;6;12;0;0;6;7;6;1,28571E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;140;Português;97;0;0;1;Feminino;0;0;0;5;5;0;0;0;0;5;5;0;0;0;7,6;2,6;0,32;Desistente
Solteiro;Enfermagem;Ensino Secundário;120;Português;112;0;0;1;Feminino;1;0;0;8;15;7;1,15714E+16;0;0;8;15;7;1,15714E+16;0;12,7;3,7;-1,7;Graduado
Solteiro;Turismo;Ensino Secundário;140;Português;123,6;0;0;1;Feminino;0;0;0;6;10;6;1,28571E+16;0;0;6;6;3;1,26667E+16;0;12,7;3,7;-1,7;Graduado
Solteiro;Turismo;Ensino Superior - Licenciatura;133,1;Português;130,5;0;0;1;Feminino;0;0;0;6;0;0;0;0;0;6;0;0;0;0;15,5;2,8;-4,06;Desistente
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;135;Português;133,3;0;0;1;Feminino;0;0;0;5;5;5;13;0;0;5;5;5;13,2;0;9,4;-0,8;-3,12;Graduado
Solteiro;Turismo;Ensino Secundário;123;Português;132,1;0;0;1;Feminino;1;0;0;6;9;5;11;0;0;6;8;5;12;0;15,5;2,8;-4,06;Graduado
Solteiro;Gestão;Ensino Secundário;133,1;Português;100;0;0;1;Feminino;0;0;0;5;12;3;12;0;0;5;12;1;15;3;16,2;0,3;-0,92;Desistente
Solteiro;Serviço Social;Ensino Secundário;154;Português;140,4;0;0;1;Feminino;1;0;0;6;6;5;12,6;0;0;6;6;6;13;0;10,8;1,4;1,74;Graduado
Solteiro;Ensino Básico;Ensino Secundário;148;Português;141,7;0;0;1;Feminino;1;0;0;6;8;5;13,4;0;0;6;7;6;1,31667E+16;0;9,4;-0,8;-3,12;Graduado
Solteiro;Serviço Social;Ensino Secundário;133;Português;119,7;1;0;1;Feminino;1;0;0;6;9;6;1,13333E+16;0;0;6;9;6;1,15714E+16;0;15,5;2,8;-4,06;Graduado
Solteiro;Equincultura;Ensino Secundário;126;Português;122,5;0;0;0;Feminino;0;0;0;5;14;4;13,5;2;0;5;10;4;14,25;0;9,4;-0,8;-3,12;Desistente
Solteiro;Enfermagem Veterinária;Ensino Básico (3º Ciclo);133,1;Português;140;0;1;0;Feminino;0;0;2;6;11;3;11,75;0;1;6;14;3;1,03333E+16;0;16,2;0,3;-0,92;Desistente
Solteiro;Enfermagem;Ensino Secundário;125;Português;119,4;0;0;1;Feminino;0;0;0;7;10;6;1,24714E+16;0;0;7;8;7;114625;0;12,4;0,5;1,79;Matriculado
Solteiro;Design de Animação e Multimédia;Ensino Secundário;145;Português;155;0;0;1;Feminino;0;0;11;17;19;11;1,29091E+16;0;9;13;15;9;1,35556E+16;0;12,4;0,5;1,79;Matriculado
Solteiro;Gestão;Ensino Secundário;118;Português;119,1;0;0;1;Feminino;1;0;0;5;5;5;11,6;0;0;5;5;5;13,6;0;12,4;0,5;1,79;Graduado
Solteiro;Gestão;Ensino Secundário;120;Português;122,7;0;0;0;Feminino;0;0;0;5;5;0;0;0;0;5;9;0;0;0;10,8;1,4;1,74;Desistente
Solteiro;Gestão;Ensino Secundário;127;Português;117,9;0;0;1;Feminino;1;0;5;10;13;9;12,9;0;4;10;12;10;1,23636E+16;0;8,9;1,4;3,51;Graduado
Solteiro;Enfermagem;Ensino Superior - Licenciatura;130;Português;130;0;0;1;Feminino;0;0;0;8;8;8;13,22;0;0;8;8;8;13,22;0;9,4;-0,8;-3,12;Graduado
Solteiro;Enfermagem;Ensino Secundário;129;Português;120;0;0;1;Feminino;1;0;0;8;8;7;1,31514E+16;0;0;8;8;7;1,31514E+16;0;10,8;1,4;1,74;Graduado
Solteiro;Agronomia;Curso de Especialização Tecnológica;130;Português;130;0;1;0;Feminino;0;0;0;6;13;3;12,75;0;0;6;8;3;1,13333E+16;0;13,9;-0,3;0,79;Desistente
Solteiro;Turismo;Ensino Secundário;121;Português;116,8;0;0;1;Feminino;0;0;0;6;8;6;1,13333E+16;0;0;6;8;4;12,25;0;11,1;0,6;2,02;Graduado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;136;Português;123,4;0;0;1;Feminino;1;0;0;6;10;6;13,25;0;0;6;13;5;1,41429E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Design de Comunicação;Ensino Secundário;125;Português;125,4;0;0;1;Feminino;0;0;0;6;7;5;12,4;0;0;6;6;5;12,4;0;9,4;-0,8;-3,12;Matriculado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;131;Português;127,2;0;0;1;Feminino;1;0;0;6;6;6;15;0;0;6;6;6;1,28333E+16;0;8,9;1,4;3,51;Desistente
Solteiro;Enfermagem Veterinária;Ensino Secundário;122;Português;103,4;0;0;1;Feminino;0;0;0;5;6;5;14,4;0;0;5;6;5;13;0;7,6;2,6;0,32;Graduado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;127;Português;123,2;0;0;1;Feminino;0;0;0;6;12;1;11;0;0;6;12;0;0;0;9,4;-0,8;-3,12;Matriculado
Solteiro;Gestão;Ensino Secundário;136;Português;124,1;0;0;1;Feminino;0;0;0;5;8;5;12,4;0;0;5;6;5;10,8;0;8,9;1,4;3,51;Graduado
Casado;Higiene Oral;Ensino Básico (3º Ciclo);133,1;Português;99,5;0;1;0;Feminino;1;0;0;7;13;1;16;0;0;7;12;0;0;0;8,9;1,4;3,51;Desistente
Solteiro;Gestão (presencial noturno);Ensino Superior - Licenciatura (1º Ciclo);127;Português;124,9;0;0;1;Feminino;0;0;0;5;10;5;1,35714E+16;0;0;5;14;5;1,23333E+16;3;16,2;0,3;-0,92;Graduado
Solteiro;Design de Comunicação;Ensino Secundário;116;Português;110,8;0;0;1;Feminino;0;0;0;6;6;6;1,18333E+16;0;0;6;6;6;12,5;0;7,6;2,6;0,32;Matriculado
Solteiro;Serviço Social;Ensino Secundário;121;Português;118,9;0;0;1;Feminino;1;0;0;6;8;5;1,16667E+16;0;0;6;9;5;1,26667E+16;0;12,4;0,5;1,79;Graduado
Solteiro;Serviço Social;Ensino Secundário;124;Português;118,8;0;1;0;Feminino;0;0;6;10;16;6;1,18333E+16;0;2;7;8;2;13;0;16,2;0,3;-0,92;Desistente
Solteiro;Turismo;Ensino Secundário;131;Português;137;0;0;1;Feminino;1;0;0;6;8;6;1,11667E+16;0;0;6;10;5;10,6;0;15,5;2,8;-4,06;Graduado
Solteiro;Serviço Social (prestação nocturna);Ensino Secundário;100;Português;100;0;0;1;Feminino;0;0;0;6;0;0;0;0;0;6;0;0;0;0;12,7;3,7;-1,7;Desistente
Solteiro;Engenharia Informática;Ensino Secundário;130;Português;120;0;1;0;Feminino;0;0;8;12;17;8;11,75;0;6;12;19;6;1,21667E+16;2;7,6;2,6;0,32;Desistente
Solteiro;Serviço Social;Ensino Secundário;135;Português;122,8;0;0;1;Feminino;0;0;0;6;7;6;14;0;0;6;7;6;14;0;10,8;1,4;1,74;Graduado
Solteiro;Serviço Social;Ensino Secundário;130;Português;121,6;0;0;1;Feminino;0;0;0;6;6;6;1,28333E+16;0;0;6;6;6;12;0;12,4;0,5;1,79;Graduado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;146;Português;149,2;0;0;1;Feminino;0;0;0;6;11;4;12,25;0;0;6;10;3;1,16667E+16;0;9,4;-0,8;-3,12;Graduado
Solteiro;Enfermagem;Ensino Secundário;146;Português;140;0;0;1;Feminino;0;0;0;8;8;7;1,48286E+16;0;0;8;8;7;1,48286E+16;0;12,7;3,7;-1,7;Graduado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;154;Português;133,4;0;0;1;Feminino;1;0;0;6;7;5;11,4;0;0;6;8;5;12,8;0;12,7;3,7;-1,7;Graduado
Solteiro;Design de Comunicação;Ensino Secundário;137;Português;126,2;0;0;1;Feminino;1;0;0;6;6;6;13;0;0;6;8;6;12,5;0;10,8;1,4;1,74;Graduado
Solteiro;Enfermagem;Ensino Secundário;151;Português;127,8;0;0;1;Feminino;1;0;0;8;8;7;1,36714E+16;0;0;8;8;7;1,36714E+16;0;12,7;3,7;-1,7;Graduado
Solteiro;Agronomia;Curso de Especialização Tecnológica;150;Português;150;0;0;1;Feminino;1;0;0;6;9;6;1,26667E+16;0;0;6;8;5;12,8;0;13,9;-0,3;0,79;Graduado
Solteiro;Gestão;Ensino Secundário;121;Português;113,7;0;0;0;Feminino;0;0;0;5;10;2;10;0;0;5;12;1;13;0;7,6;2,6;0,32;Desistente
Solteiro;Gestão;Ensino Secundário;122;Português;117,8;0;0;1;Feminino;0;0;0;5;10;5;13,5;0;0;5;8;5;1,23333E+16;0;13,9;-0,3;0,79;Graduado
Solteiro;Enfermagem;Ensino Secundário;143;Português;136,7;0;0;1;Feminino;0;0;2;7;8;7;12,67;0;1;8;8;8;13,55;0;11,1;0,6;2,02;Graduado
Solteiro;Serviço Social;Ensino Secundário;152;Português;144,7;0;0;1;Feminino;0;0;0;6;8;6;14,5;0;0;6;7;6;1,54286E+16;0;16,2;0,3;-0,92;Graduado
Solteiro;Enfermagem;Ensino Secundário;145;Português;139,8;0;0;1;Feminino;0;0;0;7;7;7;1,36857E+16;0;0;8;8;8;153875;0;13,9;-0,3;0,79;Graduado
Solteiro;Ensino Básico;Ensino Secundário;120;Português;113,7;0;0;1;Feminino;0;0;0;6;8;5;11;0;0;6;10;3;1,06667E+16;0;12,7;3,7;-1,7;Desistente
Casado;Equincultura;Ensino Superior - Licenciatura;140;Português;140;0;1;0;Feminino;0;0;7;9;16;7;1,15556E+16;4;5;7;12;5;13,2;2;7,6;2,6;0,32;Desistente
Solteiro;Enfermagem;Ensino Secundário;143;Português;142,3;0;0;1;Feminino;1;0;0;7;7;7;1,37971E+15;0;0;8;8;8;13775;0;12,4;0,5;1,79;Matriculado
Solteiro;Enfermagem;Ensino Secundário;129;Português;119,6;0;0;1;Feminino;1;0;0;7;8;7;1400375;0;0;8;11;7;1,38129E+16;0;15,5;2,8;-4,06;Graduado
